photoUrl;name;details;vendor;description;price;id;available;itemUrl;thumbnailUrl
https://stroysmatom.ru/upload/tovari_osn/1-10-6-12.jpg;Затирка эластичная Ceresit CE 40 Aquastatic Мельба №22 2 кг;Вес,2 кг,Упаковка,Ведро,Производитель,Ceresit,Коллекция,CE 40,Страна,Россия,Цвет,Мельба,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Бассейны, Ванные комнаты, Керамогранит, Плитка керамическая, Террасы,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,24 мес. в неповрежденной упаковке,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,30-0,32 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,2-5 мм,Насыпная плотность,0,95 кг/дм3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Ceresit СЕ 40 Aquastatic.</strong></p>
<p>Эластичная водоотталкивающая затирка для швов. &nbsp;Цветная водоотталкивающая затирка с противогрибковым эффектом для швов плиточных облицовок шириной до 10 мм.</p>
<p><strong>Свойства</strong></p>
<ul>
    <li>выпускается 32 цветов, включая белый;</li>
    <li>обладает усиленным противогрибковым эффектом  (формула Trio Protection &quot;&quot;Micro Protect&quot;&quot;);</li>
    <li>водоотталкивающая;</li>
    <li>устойчива к загрязнению, легко моется;</li>
    <li>эластичная, устойчива к деформациям;</li>
    <li>обладает высокой стойкостью к истиранию;</li>
    <li>обладает высокой стойкостью цвета;</li>
    <li>идеально гладкая;</li>
    <li>водо- и морозостойкая;</li>
    <li>может применяться на полах с подогревом;</li>
    <li>пригодна для внутренних и наружных работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения  Затирка CE 40</strong></p>
<ul>
    <li>предназначена для заполнения швов керамических, каменных (в том числе мраморных) и стеклянных облицовок на полах и стенах внутри и снаружи зданий, при ширине шва до 10 мм.</li>
</ul>
<p>Благодаря высокой эластичности затирка может применяться на деформирующихся основаниях (древесностружечных плитах, гипсокартоне и др.) и основаниях, подверженных температурным колебаниям (полах с подогревом, террасах, ваннах открытых бассейнов и т.п.).</p>
<p>Благодаря эффекту &laquo;<strong>Aquastatic</strong>&raquo; (гидрофобным свойствам) и формуле &laquo;<strong>MicroProtect</strong>&raquo; (высокой стойкости к грибку и плесени) затирка CE 40 оптимальна для применения в помещениях с постоянной влажностью: ванных комнатах, душевых, кухнях и т.п.  Угловые, деформационные и примыкающие к санитарнотехническому оборудованию швы рекомендуется заполнять силиконовой затиркой <strong>CS 25</strong>.</p>";480.00,RUB;1-10-6-12-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152983;https://stroysmatom.ru/upload/tovari_dopf/1-10-6-12_sp.jpg
https://stroysmatom.ru/upload/tovari_osn/1-10-6-15.jpg;Затирка цементная Ceresit CE 40 Aquastatic Небесная №80 2 кг;Вес,2 кг,Упаковка,Ведро,Производитель,Ceresit,Коллекция,CE 40,Страна,Россия,Цвет,Синий, Голубой,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Бассейны, Ванные комнаты, Керамогранит, Плитка керамическая, Террасы,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,24 мес. в неповрежденной упаковке,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,30-0,32 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,2-5 мм,Насыпная плотность,0,95 кг/дм3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Ceresit СЕ 40 Aquastatic.</strong></p>
<p>Эластичная водоотталкивающая затирка для швов. &nbsp;Цветная водоотталкивающая затирка с противогрибковым эффектом для швов плиточных облицовок шириной до 10 мм.</p>
<p><strong>Свойства</strong></p>
<ul>
    <li>выпускается 32 цветов, включая белый;</li>
    <li>обладает усиленным противогрибковым эффектом  (формула Trio Protection &quot;&quot;Micro Protect&quot;&quot;);</li>
    <li>водоотталкивающая;</li>
    <li>устойчива к загрязнению, легко моется;</li>
    <li>эластичная, устойчива к деформациям;</li>
    <li>обладает высокой стойкостью к истиранию;</li>
    <li>обладает высокой стойкостью цвета;</li>
    <li>идеально гладкая;</li>
    <li>водо- и морозостойкая;</li>
    <li>может применяться на полах с подогревом;</li>
    <li>пригодна для внутренних и наружных работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения  Затирка CE 40</strong></p>
<ul>
    <li>предназначена для заполнения швов керамических, каменных (в том числе мраморных) и стеклянных облицовок на полах и стенах внутри и снаружи зданий, при ширине шва до 10 мм.</li>
</ul>
<p>Благодаря высокой эластичности затирка может применяться на деформирующихся основаниях (древесностружечных плитах, гипсокартоне и др.) и основаниях, подверженных температурным колебаниям (полах с подогревом, террасах, ваннах открытых бассейнов и т.п.).</p>
<p>Благодаря эффекту &laquo;<strong>Aquastatic</strong>&raquo; (гидрофобным свойствам) и формуле &laquo;<strong>MicroProtect</strong>&raquo; (высокой стойкости к грибку и плесени) затирка CE 40 оптимальна для применения в помещениях с постоянной влажностью: ванных комнатах, душевых, кухнях и т.п.  Угловые, деформационные и примыкающие к санитарнотехническому оборудованию швы рекомендуется заполнять силиконовой затиркой <strong>CS 25</strong>.</p>";550.00,RUB;1-10-6-15-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152982;https://stroysmatom.ru/upload/tovari_dopf/1-10-6-15_sp.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-16_57ae24af87a94.jpg;Затирка цементная Ceresit CE 33 Super Сиена №47 2 кг;Вес,2 кг,Упаковка,Мешок,Производитель,Ceresit,Коллекция,CE 33,Страна,Россия,Цвет,Коричневый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,до 5 мм,Жизнеспособность раствора,120 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,32-0,33 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,1-5 мм ,Насыпная плотность,1 г/см3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Затирка цветная Ceresit CE 33 Super сиена </strong>с противогрибковым эффектом для заполнения швов плиточных облицовок шириной до 5 мм.</p>
<p><strong>Свойства Ceresit CE 33:</strong></p>
<ul>
    <li>затирка для швов плитки выпускается 27-ми цветов, включая белый;</li>
    <li>обладает противогрибковым действием;</li>
    <li>имеет гладкую поверхность;</li>
    <li>водо- и морозостойкая;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения цементной затирки для плитки Ceresit CE 33:</strong></p>
<p>Затирка для швов мозаики Ceresit CE 33 предназначена для заполнения швов керамических, стеклянных и каменных облицовок шириной до 5 мм, на полах и стенах, при внутренних и наружных работах, в гражданском и промышленном строительстве.</p>
<p>Сухая строительная смесь CERESIT CE 33 применяется на недеформирующихся основаниях (бетонных, цементно-песчаных, цементно-известковых и т.п.), в т.ч. в небольших крытых резервуарах и бассейнах.</p>
<p>CERESIT CE 33 обладает противогрибковым действием и применяется для заполнения швов облицовок, эксплуатирующихся в условиях периодического увлажнения (в ванных комнатах, душевых, кухнях и т.п.).</p>";200.00,RUB;1-10-6-16-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152981;https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-16_57ae24af87a94_thumb_8757ae24afa21fd.jpg
https://stroysmatom.ru/upload/tovari_osn/1-10-6-17.jpg;Затирка цементная Ceresit CE 40 Aquastatic бирюза №77 2 кг;Вес,2 кг,Упаковка,Ведро,Производитель,Ceresit,Коллекция,CE 40,Страна,Россия,Цвет,Бирюзовый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Бассейны, Ванные комнаты, Керамогранит, Плитка керамическая, Террасы,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,24 мес. в неповрежденной упаковке,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,30-0,32 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,2-5 мм,Насыпная плотность,0,95 кг/дм3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Ceresit СЕ 40 Aquastatic.</strong></p>
<p>Эластичная водоотталкивающая затирка для швов. &nbsp;Цветная водоотталкивающая затирка с противогрибковым эффектом для швов плиточных облицовок шириной до 10 мм.</p>
<p><strong>Свойства</strong></p>
<ul>
    <li>выпускается 32 цветов, включая белый;</li>
    <li>обладает усиленным противогрибковым эффектом  (формула Trio Protection &quot;&quot;Micro Protect&quot;&quot;);</li>
    <li>водоотталкивающая;</li>
    <li>устойчива к загрязнению, легко моется;</li>
    <li>эластичная, устойчива к деформациям;</li>
    <li>обладает высокой стойкостью к истиранию;</li>
    <li>обладает высокой стойкостью цвета;</li>
    <li>идеально гладкая;</li>
    <li>водо- и морозостойкая;</li>
    <li>может применяться на полах с подогревом;</li>
    <li>пригодна для внутренних и наружных работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения  Затирка CE 40</strong></p>
<ul>
    <li>предназначена для заполнения швов керамических, каменных (в том числе мраморных) и стеклянных облицовок на полах и стенах внутри и снаружи зданий, при ширине шва до 10 мм.</li>
</ul>
<p>Благодаря высокой эластичности затирка может применяться на деформирующихся основаниях (древесностружечных плитах, гипсокартоне и др.) и основаниях, подверженных температурным колебаниям (полах с подогревом, террасах, ваннах открытых бассейнов и т.п.).</p>
<p>Благодаря эффекту &laquo;<strong>Aquastatic</strong>&raquo; (гидрофобным свойствам) и формуле &laquo;<strong>MicroProtect</strong>&raquo; (высокой стойкости к грибку и плесени) затирка CE 40 оптимальна для применения в помещениях с постоянной влажностью: ванных комнатах, душевых, кухнях и т.п.  Угловые, деформационные и примыкающие к санитарнотехническому оборудованию швы рекомендуется заполнять силиконовой затиркой <strong>CS 25</strong>.</p>";650.00,RUB;1-10-6-17-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152980;https://stroysmatom.ru/upload/tovari_dopf/1-10-6-17_sp.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-18_57ae23145d9d3.jpg;Затирка цементная Ceresit CE 33 Super Роса №31 2 кг;Вес,2 кг,Упаковка,Мешок,Производитель,Ceresit,Коллекция,CE 33,Страна,Россия,Цвет,Розовый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,до 5 мм,Жизнеспособность раствора,120 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,32-0,33 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,1-5 мм ,Насыпная плотность,1 г/см3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Затирка цветная Ceresit CE 33 Super роса </strong>с противогрибковым эффектом для заполнения швов плиточных облицовок шириной до 5 мм.</p>
<p><strong>Свойства Ceresit CE 33:</strong></p>
<ul>
    <li>затирка для швов плитки выпускается 27-ми цветов, включая белый;</li>
    <li>обладает противогрибковым действием;</li>
    <li>имеет гладкую поверхность;</li>
    <li>водо- и морозостойкая;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения цементной затирки для плитки Ceresit CE 33:</strong></p>
<p>Затирка для швов мозаики Ceresit CE 33 предназначена для заполнения швов керамических, стеклянных и каменных облицовок шириной до 5 мм, на полах и стенах, при внутренних и наружных работах, в гражданском и промышленном строительстве.</p>
<p>Сухая строительная смесь CERESIT CE 33 применяется на недеформирующихся основаниях (бетонных, цементно-песчаных, цементно-известковых и т.п.), в т.ч. в небольших крытых резервуарах и бассейнах.</p>
<p>CERESIT CE 33 обладает противогрибковым действием и применяется для заполнения швов облицовок, эксплуатирующихся в условиях периодического увлажнения (в ванных комнатах, душевых, кухнях и т.п.).</p>";200.00,RUB;1-10-6-18-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152979;https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-18_57ae23145d9d3_thumb_8757ae231483b34.jpg
https://stroysmatom.ru/upload/tovari_osn/1-10-6-21.jpg;Затирка силиконовая Ceresit CS 25 Жасмин №40 0,28 л;Вес,0,28 кг,Упаковка,Катридж,Производитель,Ceresit,Коллекция,CS 25,Страна,Россия,Цвет,Бежевый,Основа,Силиконовые,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая, Сауны,Срок годности,18 мес. в неповрежденной упаковке,Морозостойкость,Да,Ширина шва,5-30 мм;ЦЕРЕЗИТ / CERESIT;"<p><strong>Свойства затирки для плитки Ceresit CS 25 Жасмин:</strong></p>
<ul>
    <li>Затирка цветная силиконовая Ceresit CS 25 Жасмин кислотного отверждения, готовая к применению;</li>
    <li>выпускается 22-х цветов, включая прозрачный, в соответствии с цветовой гаммой затирок Ceresit;</li>
    <li>эластичная;</li>
    <li>водостойкая;</li>
    <li>обладает усиленным фунгицидным (противогрибковым) действием;</li>
    <li>устойчива к температурным перепадам;</li>
    <li>атмосферостойкая, обладает высокой стойкостью к УФ-излучению и озону;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения Ceresit CS 25:</strong></p>
<p>Цементная затирка для мозаики Ceresit CS 25 предназначена для герметизации плиточных облицовок в углах между стенами, стенами и полом, а также в местах примыкания плиточных облицовок к санитарно-техническому оборудованию (ваннам, раковинам и т.д.).</p>
<p>Сухая смесь Ceresit CS 25 применяется для герметизации швов облицовок, эксплуатирующихся в условиях повышенной влажности (в ванных, саунах, душевых, кухнях и т.п.).</p>
<p>Благодаря высокой эластичности затирка Ceresit CS 25 эффективна при герметизации швов, подверженных деформациям, там, где обычные затирки, как правило, растрескиваются.</p>
<p>Повышенное содержание фунгицидов обеспечивает высокую стойкость затирки к грибкам и плесени в течение длительного времени.</p>
<p>Благодаря высокой стойкости к температурным перепадам, ультрафиолетовому излучению и озону затирка Ceresit CS 25 может применяться для герметизации швов наружных облицовок.</p>
<p>Затирка для плитки в ванной Ceresit CS 25 обладает высокой адгезией к эмалированным поверхностям, глазурованной и керамогранитной плитке, стеклу, фарфору, фаянсу и т.д. без предварительного грунтования.</p>
<p>Ceresit CS 25 не имеет адгезии к резине, битуму, гудрону, тефлону, полиэтилену.</p>
<p>Из-за высокого содержания фунгицидов затирку CS 25 не следует применять на поверхностях, находящихся в контакте с пищевыми продуктами, питьевой водой, а также в аквариумах.</p>
<p>Затирка для мозаики Ceresit CS 25 при отверждении выделяет уксусную кислоту, поэтому её нельзя использовать в контакте с материалами, подверженными коррозии (свинцом, медью, цинком, железом, мрамором, известняком и т.п.).</p>
<p>Затирку Ceresit CS 25 не следует также применять в контакте с зеркалами и строительными материалами, выделяющими масла, пластификаторы или растворители.</p>";300.00,RUB;1-10-6-21-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152978;https://stroysmatom.ru/upload/tovari_dopf/1-10-6-21_sp.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-22_57ae1b29128f6.jpg;Затирка цементная Ceresit CE 33 Super Багамы бежевая №43 2 кг;Вес,2 кг,Упаковка,Мешок,Производитель,Ceresit,Коллекция,CE 33,Страна,Россия,Цвет,Бежевый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,до 5 мм,Жизнеспособность раствора,120 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,32-0,33 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,1-5 мм ,Насыпная плотность,1 г/см3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Затирка цветная Ceresit CE 33 Super бежевая </strong>с противогрибковым эффектом для заполнения швов плиточных облицовок шириной до 5 мм.</p>
<p><strong>Свойства Ceresit CE 33:</strong></p>
<ul>
    <li>затирка для швов плитки выпускается 27-ми цветов, включая белый;</li>
    <li>обладает противогрибковым действием;</li>
    <li>имеет гладкую поверхность;</li>
    <li>водо- и морозостойкая;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения цементной затирки для плитки Ceresit CE 33:</strong></p>
<p>Затирка для швов мозаики Ceresit CE 33 предназначена для заполнения швов керамических, стеклянных и каменных облицовок шириной до 5 мм, на полах и стенах, при внутренних и наружных работах, в гражданском и промышленном строительстве.</p>
<p>Сухая строительная смесь CERESIT CE 33 применяется на недеформирующихся основаниях (бетонных, цементно-песчаных, цементно-известковых и т.п.), в т.ч. в небольших крытых резервуарах и бассейнах.</p>
<p>CERESIT CE 33 обладает противогрибковым действием и применяется для заполнения швов облицовок, эксплуатирующихся в условиях периодического увлажнения (в ванных комнатах, душевых, кухнях и т.п.).</p>";200.00,RUB;1-10-6-22-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152977;https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-22_57ae1b29128f6_thumb_8757ae1b292cf19.jpg
https://stroysmatom.ru/upload/tovari_osn/1-10-6-24.jpg;Затирка цементная Ceresit CE 40 Aquastatic Сахара №25 2 кг;Вес,2 кг,Упаковка,Ведро,Производитель,Ceresit,Коллекция,CE 40,Страна,Россия,Цвет,Желтый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Бассейны, Ванные комнаты, Керамогранит, Плитка керамическая, Террасы,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,24 мес. в неповрежденной упаковке,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,30-0,32 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,2-5 мм,Насыпная плотность,0,95 кг/дм3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Ceresit СЕ 40 Aquastatic.</strong></p>
<p>Эластичная водоотталкивающая затирка для швов. &nbsp;Цветная водоотталкивающая затирка с противогрибковым эффектом для швов плиточных облицовок шириной до 10 мм.</p>
<p><strong>Свойства</strong></p>
<ul>
    <li>выпускается 32 цветов, включая белый;</li>
    <li>обладает усиленным противогрибковым эффектом  (формула Trio Protection &quot;&quot;Micro Protect&quot;&quot;);</li>
    <li>водоотталкивающая;</li>
    <li>устойчива к загрязнению, легко моется;</li>
    <li>эластичная, устойчива к деформациям;</li>
    <li>обладает высокой стойкостью к истиранию;</li>
    <li>обладает высокой стойкостью цвета;</li>
    <li>идеально гладкая;</li>
    <li>водо- и морозостойкая;</li>
    <li>может применяться на полах с подогревом;</li>
    <li>пригодна для внутренних и наружных работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения  Затирка CE 40</strong></p>
<ul>
    <li>предназначена для заполнения швов керамических, каменных (в том числе мраморных) и стеклянных облицовок на полах и стенах внутри и снаружи зданий, при ширине шва до 10 мм.</li>
</ul>
<p>Благодаря высокой эластичности затирка может применяться на деформирующихся основаниях (древесностружечных плитах, гипсокартоне и др.) и основаниях, подверженных температурным колебаниям (полах с подогревом, террасах, ваннах открытых бассейнов и т.п.).</p>
<p>Благодаря эффекту &laquo;<strong>Aquastatic</strong>&raquo; (гидрофобным свойствам) и формуле &laquo;<strong>MicroProtect</strong>&raquo; (высокой стойкости к грибку и плесени) затирка CE 40 оптимальна для применения в помещениях с постоянной влажностью: ванных комнатах, душевых, кухнях и т.п.  Угловые, деформационные и примыкающие к санитарнотехническому оборудованию швы рекомендуется заполнять силиконовой затиркой <strong>CS 25</strong>.</p>";350.00,RUB;1-10-6-24-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152976;https://stroysmatom.ru/upload/tovari_dopf/1-10-6-24_sp.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-25_57ae219356dc8.jpg;Затирка цементная Ceresit CE 33 Super Мята №64 2 кг;Вес,2 кг,Упаковка,Мешок,Производитель,Ceresit,Коллекция,CE 33,Страна,Россия,Цвет,Салатовый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,до 5 мм,Жизнеспособность раствора,120 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,32-0,33 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,1-5 мм ,Насыпная плотность,1 г/см3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Затирка цветная Ceresit CE 33 Super мята </strong>с противогрибковым эффектом для заполнения швов плиточных облицовок шириной до 5 мм.</p>
<p><strong>Свойства Ceresit CE 33:</strong></p>
<ul>
    <li>затирка для швов плитки выпускается 27-ми цветов, включая белый;</li>
    <li>обладает противогрибковым действием;</li>
    <li>имеет гладкую поверхность;</li>
    <li>водо- и морозостойкая;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения цементной затирки для плитки Ceresit CE 33:</strong></p>
<p>Затирка для швов мозаики Ceresit CE 33 предназначена для заполнения швов керамических, стеклянных и каменных облицовок шириной до 5 мм, на полах и стенах, при внутренних и наружных работах, в гражданском и промышленном строительстве.</p>
<p>Сухая строительная смесь CERESIT CE 33 применяется на недеформирующихся основаниях (бетонных, цементно-песчаных, цементно-известковых и т.п.), в т.ч. в небольших крытых резервуарах и бассейнах.</p>
<p>CERESIT CE 33 обладает противогрибковым действием и применяется для заполнения швов облицовок, эксплуатирующихся в условиях периодического увлажнения (в ванных комнатах, душевых, кухнях и т.п.).</p>";400.00,RUB;1-10-6-25-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152975;https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-25_57ae219356dc8_thumb_8757ae219371b7b.jpg
https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-26_57ae21b77d86b.jpg;Затирка цементная Ceresit CE 33 Super Натура №41 2 кг;Вес,2 кг,Упаковка,Мешок,Производитель,Ceresit,Коллекция,CE 33,Страна,Россия,Цвет,Бежевый,Основа,Цементные,Вид работ,Для наружных и внутренних работ,Тип (основная характеристика),Затирки для швов,Область применения,Ванные комнаты, Керамогранит, Плитка керамическая,Морозостойкость,100 циклов,Расход,0,4-0,7 кг/м2 при толщине слоя 10 мм,Срок годности,12 мес. в неповрежденной упаковке,Рекомендуемая толщина слоя,до 5 мм,Жизнеспособность раствора,120 мин.,Температура работ,от +5 до +30 град. С,Температура эксплуатации,от -50 до +70 град. С,Расход воды на 1 кг сухой смеси,0,32-0,33 л/кг,Плотность,1,75 г/см3,Морозостойкость,Да,Ширина шва,1-5 мм ,Насыпная плотность,1 г/см3;ЦЕРЕЗИТ / CERESIT;"<p><strong>Затирка цветная Ceresit CE 33 Super натура </strong>с противогрибковым эффектом для заполнения швов плиточных облицовок шириной до 5 мм.</p>
<p><strong>Свойства Ceresit CE 33:</strong></p>
<ul>
    <li>затирка для швов плитки выпускается 27-ми цветов, включая белый;</li>
    <li>обладает противогрибковым действием;</li>
    <li>имеет гладкую поверхность;</li>
    <li>водо- и морозостойкая;</li>
    <li>пригодна для наружных и внутренних работ;</li>
    <li>экологически безопасна.</li>
</ul>
<p><strong>Область применения цементной затирки для плитки Ceresit CE 33:</strong></p>
<p>Затирка для швов мозаики Ceresit CE 33 предназначена для заполнения швов керамических, стеклянных и каменных облицовок шириной до 5 мм, на полах и стенах, при внутренних и наружных работах, в гражданском и промышленном строительстве.</p>
<p>Сухая строительная смесь CERESIT CE 33 применяется на недеформирующихся основаниях (бетонных, цементно-песчаных, цементно-известковых и т.п.), в т.ч. в небольших крытых резервуарах и бассейнах.</p>
<p>CERESIT CE 33 обладает противогрибковым действием и применяется для заполнения швов облицовок, эксплуатирующихся в условиях периодического увлажнения (в ванных комнатах, душевых, кухнях и т.п.).</p>";200.00,RUB;1-10-6-26-0-1-63;Товар есть в наличии;https://stroy-opt.com/catalog/p.php?pl4_cid=17975&pl4_id=152974;https://stroysmatom.ru/upload/pl_plugin_2/1-10-6-26_57ae21b77d86b_thumb_8757ae21b797a61.jpg
